Company,City,Addrs,zip,lat,lng
Weserland Gmbh,Hannover, 30419 Hannover,30419,52.408794,9.69572
Dimethaid Gmbh,Magdeburg, Vor Dem Schlostor 9 39164 Wanzleben,39164,52.40886,11.40578
Dr. Ponsold Gmbh,Magdeburg, Breitscheidstr. 28a 39387 Oschersleben (Bode),39387,52.40886,11.40578
Raiffeisen-warengenossenschaft e.g.,Magdeburg, Am Bahnhof 39343 Erxleben Sachsen-anhalt,39343,52.40886,11.40578
Asmus Gmbh,Garbsen, Am Weisen Bach 4 37619 Hehlen,37619,52.41385,9.58813
Columbian Chemicals Europa Gmbh,Hannover, Wiesenauer Str. 11 30179 Hannover,30179,52.417246,9.722417
Nordwest-chemie K. Kuhmichel Gmbh,Hannover, Dornierstr. 7-9 30179 Hannover,30179,52.417246,9.722417
Formula Pharmazeutische Und Chemische...,Berlin, Goerzallee 305b 14167 Berlin,14167,52.425446,13.283949
H E Y L Chemisch-pharmazeutische Fabrik Gmbh &...,Berlin, Goerzallee 253 14167 Berlin,14167,52.425446,13.283949
Heyl Chemisch-pharmazeutische Fabrik Gmbh & Co Kg,Berlin, Goerzallee 253 14167 Berlin,14167,52.425446,13.283949
Albana Import-export Gmbh,Berlin, Soester Str. 10 12207 Berlin,12207,52.42945,13.30677
Lankwitzer Lackfabrik Gmbh & Co. Kg,Berlin, Haynauer Str. 61-63 12249 Berlin,12249,52.43001,13.33523
Seidel / Vogt Gbr,Berlin, Petunienweg 5a 12357 Berlin,12357,52.43405,13.49791
Herbert J. Passauer Gmbh & Co. Kg,Berlin, Stubenrauchstr. 33 14109 Berlin,14109,52.435047,13.19789
Tapo-fix Gmbh & Co. Kg,Braunschweig, 38448 Wolfsburg,38448,52.436105,10.810352
Lysoform Dr. Hans Rosemann Gmbh,Berlin, Kaiser-wilhelm-str. 133 12247 Berlin,12247,52.436242,13.345814
Berlin-chemie-menarini Pharma Gmbh,Berlin, Glienicker Weg 125 12489 Berlin,12489,52.436295,13.550098
Berlin-chemie Aktiengesellschaft,Berlin, Glienicker Weg 125-127 12489 Berlin,12489,52.436295,13.550098
Biopract Gmbh,Berlin, Magnusstr. 11 12489 Berlin,12489,52.436295,13.550098
Heizungsbau Und Korrosionsschutz Hrouda Gmbh,Berlin, Friedlander Str. 63 12489 Berlin Berlin,12489,52.436295,13.550098
Pharmazeutische Handelsges. Mbh,Hannover, Siemensstr. 14 30827 Garbsen,30827,52.436298,9.609949
Almed Gmbh,Berlin, Motzener Str. 41 12277 Berlin,12277,52.437918,13.380455
Divapharma -Knufinke Arzneimittelwerk Gmbh,Berlin, Motzener Str. 41 12277 Berlin,12277,52.437918,13.380455
Dr. Kade Pharmazeutische Fabrik Gmbh,Berlin, Rigistr. 2 12277 Berlin,12277,52.437918,13.380455
India Tastenfabrik Berlin,Berlin, Rigistr. 11 12277 Berlin,12277,52.437918,13.380455
Klaus Jurek Reinigungstechnik,Berlin, Motzener Str. 9 12277 Berlin,12277,52.437918,13.380455
Taxor Cosmetic Gmbh,Berlin, 12277 Berlin,12277,52.437918,13.380455
Tib Molbiol Syntheselabor Gmbh,Berlin, 12103 Berlin,12103,52.437918,13.380455
Erich Kayma Gmbh,Berlin, Beerenstr. 14-16 14163 Berlin,14163,52.438727,13.238433
Bbm Vascular Systems Ag,Berlin, Sieversufer 8 12359 Berlin,12359,52.43944,13.47539
Ber-fix,Berlin, Krischanweg 45i 12359 Berlin,12359,52.43944,13.47539
Cbs City-waschraum Betriebshygiene Service Und...,Berlin, 12099 Berlin,12099,52.444413,13.434184
Cvb Albert Carl Gmbh & Co. Kg,Berlin, Oberlandstr. 22-24 12099 Berlin,12099,52.444413,13.434184
Haupt Pharma Berlin Gmbh,Berlin, Gradestr. 13 12347 Berlin,12347,52.444413,13.434184
Otto Baumeier Gmbh & Co. Kg,Berlin, Gradestr. 70 12347 Berlin,12347,52.444413,13.434184
Paul W. Beyvers Gmbh,Berlin, Schaffhausener Str. 28-34 12099 Berlin,12099,52.444413,13.434184
Propan Geppert Gmbh,Berlin, Germaniastr. 144 12099 Berlin,12099,52.444413,13.434184
Kbi Kunststoffbeutel Produktions Gmbh & Co. Kg,Berlin, Eichborndamm 141-155 13403 Berlin,13403,52.445785,13.321685
Gustav Knittel Gmbh & Co. Kg,Berlin, Ullsteinstr. 73 12109 Berlin,12109,52.446049,13.397518
Cp-pharma Handels Gmbh,Hannover, Ostlandring 13 31303 Burgdorf,31303,52.446428,10.006645
Steglitzer Spray-center,Berlin, Albrechtstr. 34 12167 Berlin,12167,52.44805,13.35235
Lacufa Gmbh Lacke Und Farben,Berlin, Schnellerstr. 141 12439 Berlin,12439,52.454605,13.526171
Brocard Parfums Gmbh,Berlin, 14193 Berlin,14193,52.458362,13.286968
Steripharm Pharmazeutische Produkte Gmbh & Co. Kg,Berlin, Podbielskiallee 68 14195 Berlin,14195,52.458362,13.286968
Union Fragrances Gmbh,Berlin, 14193 Berlin,14193,52.458362,13.286968
A a Business Relationsgbr,Essen, Am Amtshaus 6 Dortmund Nrw (Zip/postal:44359),44359,52.46031,13.59105
Antraco Chemie-handelsges. Mbh,Essen, Am Kiekenbusch 19 Pf 290132 47269 Duisburg,290132,52.46031,13.59105
Ardeypharm Gmbh,Essen, Loerfeldstr. 20 Pf 1153 58313 Herdecke,58313,52.46031,13.59105
Astech Wassertechnik Gmbh,Essen, Sommerdellenstr. 24 44866 Bochum,44866,52.46031,13.59105
August Gaehringer,Essen, Koniggratzer Str. 14-34 47053 Duisburg,47053,52.46031,13.59105
Biocosmetic Hans-guenter Jellinghaus Gmbh,Essen, Haufer Str. 3 58285 Gevelsberg,58285,52.46031,13.59105
Bp Gmbh,Essen, Wittener Str. 45 100450 44789 Bochum,100450,52.46031,13.59105
Bremer & Leguil Gmbh,Essen, Am Burgacker 30-42 Pf 100221 47051 Duisburg,100221,52.46031,13.59105
Byk-chemie Gmbh,Essen, Abelstr. 45 Pf 100202 46483 Wesel,100202,52.46031,13.59105
carambachemiegmbh&co.kg,Essen, Wanheimer Str. 334-336 350156 47055 Duisburg,350156,52.46031,13.59105
Caramba Chemie Gmbh & co.kg,Essen, Wanheimer Str. 334-336 47055 Duisburg,47055,52.46031,13.59105
Chemopur H. Brand Gmbh Chemische Fabrik,Essen, Baukauer Str. 125 Pf 101174 44653 Herne,101174,52.46031,13.59105
Christine Schrammek Kosmetik Gmbh & Co. Kg,Essen, Kibbelstr. 6 102013 45127 Essen,102013,52.46031,13.59105
Conectradegmbhmineraloelhandelsgesellschaft,Essen, Ackerstr. 165 47447 Moers,47447,52.46031,13.59105
Deutsche Chefaro Pharma Gmbh,Essen, Im Wirrigen 25 Pf 440 45731 Waltrop,45731,52.46031,13.59105
Dhc Solvent Chemie Gmbh,Essen, Timmerhellstr. 28 45478 Mulheim an Der Ruhr,45478,52.46031,13.59105
Dr. Bohne Und Co.,Essen, Mittelstr. 28-30 58332 Schwelm,58332,52.46031,13.59105
Dr. Poehlmann & Co. Gmbh,Essen, Loerfeldstr. 20 Pf 1365 58313 Herdecke,58313,52.46031,13.59105
Dreiring-werk Gmbh & co.kg,Essen, Hentrichstr. 17 47809 Krefeld,47809,52.46031,13.59105
Dubo-schweitzer Gmbh,Essen, Annabergstr. 59 Pf 100242 45721 Haltern,100242,52.46031,13.59105
Eisenschutz Otto Buchloh Gmbh & Co.,Essen, Am Forderturm 36-38 Pf 100312 45472 Mulheim an Der Ruhr,100312,52.46031,13.59105
Elro Chemische Produkte Vertriebsges. Mbh,Essen, Buchenweg 19 46562 Voerde (Niederrhein),46562,52.46031,13.59105
Helmut Siegel Gmbh & Co. Kg,Essen, Zweite Schnieringstr. 44 120319 45329 Essen,120319,52.46031,13.59105
Herm. Isert Nachf. Gmbh & Co. kom.ges.,Essen, Ruhrstr. 72 Pf 407 58332 Schwelm,58332,52.46031,13.59105
Hermann Uhlenbruck Mineralolvertrieb Gmbh,Essen, Duisburger Str. 351-353 45478 Mulheim an Der Ruhr,45478,52.46031,13.59105
Hexion Chemicals Gmbh,Essen, Varziner Str. 49 Pf 120552 47138 Duisburg,120552,52.46031,13.59105
Hhs Leimauftrags-systeme Gmbh,Essen, Adolf-dembach-str. 7 Pf 111306 47829 Krefeld,111306,52.46031,13.59105
Horst Sander Kunststoff Gmbh,Essen, Ruggeberger Str. 69 58256 Ennepetal,58256,52.46031,13.59105
Innospec Deutschland Gmbh,Essen, Thiesstr. 61 200523 44649 Herne,200523,52.46031,13.59105
Iscon Hygiene Gmbh,Essen, Kressenweg 8-12 44379 Dortmund,44379,52.46031,13.59105
Kux & Krahn Mineraloele Verwaltungsges. Mbh,Essen, Hohe Str. 28a-32 44139 Dortmund,44139,52.46031,13.59105
Mainka Schweisserei Gmbh,Essen, Dahlmannstr. 3 47169 Duisburg,47169,52.46031,13.59105
Manfred U. Nanni Buttler,Essen, Raabestr. 40 45525 Hattingen,45525,52.46031,13.59105
Manufactum Thomas Hoof Produkt Gmbh,Essen, Hiberniastr. 6 45731 Waltrop,45731,52.46031,13.59105
Michel Mineralolhandel Gesellschaft Mit...,Essen, Am Blumenkampshof 55 47059 Duisburg,47059,52.46031,13.59105
Mineralien-werke Duisburg Gesellschaft Mit...,Essen, Am Schlutershof 35 47059 Duisburg,47059,52.46031,13.59105
Moellenberg & Sonntag,Essen, Wiedenhaufe 3 58332 Schwelm,58332,52.46031,13.59105
Mulheimer Lackfabrik Gesellschaft Mit...,Essen, Mainstr. 42 Pf 101308 45478 Mulheim an Der Ruhr,101308,52.46031,13.59105
Novasol-klebetechnik Gmbh,Essen, Bischofstr. 89 47809 Krefeld,47809,52.46031,13.59105
Nulon Vertrieb Rhein- Ruhr Helmut-georg Schmitz...,Essen, Friemersheimer Str. 6 47239 Duisburg,47239,52.46031,13.59105
Ocp Gmbh,Essen, 45525 Hattingen,45525,52.46031,13.59105
Orm Bergold Chemie Gmbh & Co. Kg,Essen, Daimlerstr. 2-4 Pf 400202 44805 Bochum,400202,52.46031,13.59105
Petro Carbo Chem Gmbh,Essen, Moerser Str. 149 47198 Duisburg,47198,52.46031,13.59105
Pharma-zentrale Gmbh,Essen, Loerfeldstr. 20 58313 Herdecke,58313,52.46031,13.59105
Pigment - Chemie Gmbh,Essen, Dr.-rudolf-sachtleben-str. 4 47198 Duisburg,47198,52.46031,13.59105
Polytec Thelen Gmbh,Essen, Am Vorort 24 700246 44894 Bochum,700246,52.46031,13.59105
Professional Products M. Naumann Gmbh,Essen, Josef-haumann-str. 4 44866 Bochum,44866,52.46031,13.59105
Rhenotherm Minparts Gesellschaft Fur Kleinteil-...,Essen, Markische Str. 1 47809 Krefeld,47809,52.46031,13.59105
Sachtleben Chemie Gmbh,Essen, Dr.-rudolf-sachtleben-str. 4 Pf 170454 47198 Duisburg,170454,52.46031,13.59105
Schmidtke Ideal-chemie Gmbh,Essen, Kressenweg 8-12 44379 Dortmund,44379,52.46031,13.59105
Skb-gartner Bochum Gmbh,Essen, Karl-lange-str. 53 Pf 100805 44791 Bochum,100805,52.46031,13.59105
Solvadis Cpc Gmbh,Essen, Hentrichstr. 65 47809 Krefeld,47809,52.46031,13.59105
Stadtwerke Hattingen Gmbh,Essen, 45525 Hattingen,45525,52.46031,13.59105
Steinmann U. Sohn Gmbh,Essen, Saarner Str. 155 45479 Mulheim an Der Ruhr,45479,52.46031,13.59105
Stuckmann Chemie Gmbh,Essen, Watermanns Weg 74-76 44866 Bochum,44866,52.46031,13.59105
Tmg Technische Und Medizinische Gas Gmbh,Essen, Hafenstr. 61-63 47809 Krefeld,47809,52.46031,13.59105
Total Mineralol Gmbh,Essen, Am Blumenkampshof 55 47059 Duisburg,47059,52.46031,13.59105
Univar Gmbh,Essen, Ruhrallee 201 Pf 340234 45136 Essen,340234,52.46031,13.59105
Wagurit Wasseraufbereitungs-gmbh,Essen, Loerfeldstr. 5 Pf 1541 58313 Herdecke,58313,52.46031,13.59105
Wasagchemie Sythen Gmbh,Essen, Werkstr. 111 Pf 100262 45721 Haltern,100262,52.46031,13.59105
Hanosan Gmbh,Hannover, Deisterweg 3 31515 Wunstorf,31515,52.4616,9.40309
Domo Premnitz Gmbh,Brandenburg an der Havel, 14727 Premnitz,14727,52.46434,12.44419
Wolter Fenstertechnik,Brandenburg an der Havel, Dorfstr. 14793 Glienecke Brandenburg,14793,52.46434,12.44419
Dr. Hopf Gmbh & Co. Kg,Hannover, Bayernstr. 9 30855 Langenhagen,30855,52.467037,9.702662
Repha Gmbh,Hannover, Alt-godshorn 87 30855 Langenhagen,30855,52.467037,9.702662
Rufin Cosmetic Gmbh,Hannover, Bayernstr. 7 30855 Langenhagen,30855,52.467037,9.702662
Tabeg Tanklagerbetriebsgesellschaft Mbh,Berlin, 12459 Berlin,12459,52.467944,13.533467
Chemisches Laboratorium Dr. Kurt Richter Gmbh,Berlin, Bennigsenstr. 25 12159 Berlin,12159,52.4693,13.33532
Modern Mold Technologies Gmbh,Berlin, Ahorn Str. 20 12163 Berlin,12163,52.471215,13.328334
Unternehmensgruppe Noack & Co. Gmbh,Berlin, Willmanndamm 4 10827 Berlin,10827,52.471215,13.328334
Westox-europa Ohg,Nordhausen, Warnstedter Str. 14 06502 Thale,6502,52.47318,8.74048
Th. Geyer Berlin Gmbh,Berlin, Dillenburger Str. 53 14199 Berlin,14199,52.47592,13.2791
Fala-werk Chemische Fabrik Gmbh,Hannover, Stahlstr. 5 30916 Isernhagen,30916,52.476352,9.797506
Steba-sibu Gmbh & Co. Kg,Hannover, 30916 Isernhagen,30916,52.476352,9.797506
Medphano Arzneimittel Gmbh,Berlin, Maienbergstr. 10 15562 Rudersdorf,15562,52.47872,13.81835
Ferak Berlin Gmbh,Berlin, Lahnstr. 34 12055 Berlin,12055,52.480818,13.424997
Hans Braun Formenbau Und Kunststoffspritzerei Gmbh,Berlin, Niemetzstr. 47-49 12055 Berlin,12055,52.480818,13.424997
Wuensch & Co. Gmbh,Berlin, Kreuzbergstr. 37-38 10965 Berlin,10965,52.48231,13.39424
Iwersen-cosmetic,Berlin, Bartschweg 29 14089 Berlin,14089,52.483273,13.182865
Hans-joachim Gessner,Berlin, Meraner Str. 5 10825 Berlin,10825,52.486875,13.35719
Maxima-lack-center Gmbh,Berlin, Uhlandstr. 79a 10717 Berlin,10717,52.48841,13.33308
Gleitsmann Security Inks Gmbh,Berlin, Ederstr. 22 12059 Berlin,12059,52.48877,13.44852
Mevo Plexi- Und Metallverarbeitung,Berlin, Harzer Str. 32 12059 Berlin Berlin,12059,52.48877,13.44852
Care-full Colours Kosmetik Produktions Gmbh,Hannover, Dorfstr. 44 30938 Burgwedel,30938,52.48988,9.83139
Hildegard Braukmann Kosmetik Gmbh & Co. Kg,Hannover, Ehlbeek 16 1262 30938 Burgwedel,30938,52.48988,9.83139
Purebeau City,Berlin, Olivaer Platz 2 10707 Berlin,10707,52.495024,13.314779
Enderlein Gmbh & Co. Kg,Berlin, Erkelenzdamm 3 10999 Berlin,10999,52.498402,13.395996
Henning Berlin Gmbh & Co.,Berlin, Potsdamer Str. 8 10785 Berlin,10785,52.498402,13.395996
Propolis Naturwerkstoffe,Berlin, Oranienstr. 19a-20 10999 Berlin,10999,52.498402,13.395996
Sanofi - Aventis Gmbh,Berlin, Potsdamer Str. 8 10785 Berlin,10785,52.498402,13.395996
Simplex,Berlin, Schlesische Str. 26 10997 Berlin,10997,52.498402,13.395996
Mery Shop Inhaber Ahmed Mery e.k.,Berlin, 10627 Berlin,10627,52.507395,13.301529
Luther Kunststoffcenter Nahversorger Der...,Berlin, Heerstr. 340 13593 Berlin,13593,52.509294,13.16487
Bio Top Berlin Brandenburg Technologiestiftung,Berlin, Fasanenstr. 85 10623 Berlin,10623,52.50961,13.329657
Weser Kunststoff-fabrik Barg Gmbh,Minden, Schinna Alte Schmiedestr. 2-5 31592 Stolzenau,31592,52.511069,9.071175
One Drop Only Chemischpharamzeutische...,Berlin, 13627 Berlin,13627,52.511151,13.301472
Pan-trac Gmbh,Berlin, Vulkanstr. 13 10367 Berlin,10367,52.514556,13.498307
Mbc Medical Bio Care Deutschland Vertriebs Gmbh,Berlin, Reinhardtstr. 15 10117 Berlin,10117,52.51551,13.384754
Nbb Netzgesellschaft Berlin-brandenburg Mbh & Co....,Berlin, Charlottenstr. 79/80 10117 Berlin,10117,52.51551,13.384754
Oligene Gmbh,Berlin, Schumannstr. 20-21 10117 Berlin,10117,52.51551,13.384754
Cosmed-produktions Gmbh,Berlin, Franklinstr. 1 10587 Berlin,10587,52.517083,13.323661
Preswede Gmbh,Berlin, Helmholtzstr. 2 10587 Berlin,10587,52.517083,13.323661
Ewabo Chemikalien Gmbh,Rheine, Kolpingstr. 4 49835 Wietmarschen,49835,52.519554,7.132499
Biopsytec Gmbh,Berlin, Kastanienallee 29 10435 Berlin,10435,52.520058,13.404648
Epigenomics Ag,Berlin, Kastanienallee 24 10435 Berlin,10435,52.520058,13.404648
Alaq Ibrahim Co.,Gotha, Hauptsr. 218 (Zip/postal:35415),35415,52.5209,13.25687
Atp Alltape Klebetechnik Gmbh,Gotha, Atp-allee 4 99826 Mihla,99826,52.5209,13.25687
E-proplast-gmbh,Gotha, an Der Asbacher Str. 38 98574 Schmalkalden,98574,52.5209,13.25687
Enag / Maingas Energieanlagen Gmbh,Gotha, 99817 Eisenach,99817,52.5209,13.25687
Gebr. Ewald Gmbh,Gotha, Waldauer Berg 2 98553 Hinternah,98553,52.5209,13.25687
Ghs Plastic Gmbh,Gotha, Am Wasserfall 18 99842 Ruhla Thueringen,99842,52.5209,13.25687
Herbacin Cosmetic Gmbh,Gotha, Kahlenberger Str. 1 99848 Wutha-farnroda,99848,52.5209,13.25687
Johannes H. Andress Kunstharzpresswerk Gmbh & Co...,Gotha, Werrastr. 31 99817 Eisenach,99817,52.5209,13.25687
Leuchtstoffwerk Breitungen Gmbh,Gotha, Lange Somme 17 Pf 1328 98597 Breitungen,98597,52.5209,13.25687
Leyh-pharma Gmbh,Gotha, Im Beierstal 6 98596 Trusetal,98596,52.5209,13.25687
Ludwig Schulz Gmbh,Gotha, 99986 Langula,99986,52.5209,13.25687
Oml Oberflaechen- Und Metalltechnik,Gotha, Meininger Str. 222 98529 Suhl Thueringen,98529,52.5209,13.25687
Reha Tec,Gotha, an Der Mommel 11 98596 Trusetal,98596,52.5209,13.25687
Seifert Kunststofftechnik,Gotha, Eichrodter Weg 133 99817 Eisenach,99817,52.5209,13.25687
Sponeta Gmbh,Gotha, Gartenstr. 52 99994 Schlotheim,99994,52.5209,13.25687
Ssv Technik Gmbh,Gotha, 99848 Wutha-farnroda,99848,52.5209,13.25687
Valtin Iffert U. Sohn Gmbh & Co Kg,Gotha, Breiter Fahrweg 36448 Schweina,36448,52.5209,13.25687
Wittig Mineralolhandel Gmbh,Gotha, Kasseler Str. 2 98574 Schmalkalden,98574,52.5209,13.25687
Zahn Gmbh & Co. Kg Kunststofftechnik,Gotha, Rathausstr. 3 98597 Breitungen,98597,52.5209,13.25687
Alcina Cosmetic Dr. Kurt Wolff Gmbh & Co. Kg,Bielefeld, Johanneswerkstr. 34-36 100453 33611 Bielefeld,100453,52.52098,13.51787
Alpha Plastics Gmbh,Bielefeld, 33100 Paderborn,33100,52.52098,13.51787
Bostik Gmbh,Bielefeld, an Der Bundesstr. 16 1154 33829 Borgholzhausen,33829,52.52098,13.51787
Dipl.-min. Manfred Schaeffer,Bielefeld, Rosenstr. 5 32756 Detmold,32756,52.52098,13.51787
Dr. Hesse Gmbh & Cie Kg,Bielefeld, Werningshof 14 Pf 101413 33719 Bielefeld,101413,52.52098,13.51787
Fermenta Heinz Bonstein Gmbh & Co. Kg,Bielefeld, Lindenstr. 97 33189 Schlangen,33189,52.52098,13.51787
Gebr. Liebisch Gmbh & Co.,Bielefeld, Eisenstr. 34 Pf 140606 33626 Bielefeld,140606,52.52098,13.51787
Jowat Ag,Bielefeld, Ernst-hilker-str. 10-14 1953 32758 Detmold,32758,52.52098,13.51787
Keerl Gmbh,Bielefeld, Uphauser Weg 73 32429 Minden,32429,52.52098,13.51787
Kiesow Dr. Brinkmann,Bielefeld, Wittekindstr. 27-35 Pf 1955 32758 Detmold,32758,52.52098,13.51787
Kneho-lacke Gmbh,Bielefeld, Wilberger Str. 98a 32805 Horn-bad Meinberg,32805,52.52098,13.51787
Maler-einkauf Eg,Bielefeld, Karl-schurz-str. 9 33100 Paderborn,33100,52.52098,13.51787
Pharbil Pharma Gmbh,Bielefeld, Reichenberger Str. 43 Pf 102103 33605 Bielefeld,102103,52.52098,13.51787
Plantagchemie Gmbh,Bielefeld, Plantagenweg 34 32758 Detmold,32758,52.52098,13.51787
Reckhaus Gmbh & Co. Kg,Bielefeld, Industriestr. 53 Pf 405337 33689 Bielefeld,405337,52.52098,13.51787
Tana - Cosmetics Manoa Kurt Fortmann Gmbh & Co. Kg,Bielefeld, August-bebel-str. 213 Pf 102801 33602 Bielefeld,102801,52.52098,13.51787
Walter Rudolph Gmbh & Co.,Bielefeld, Industriestr. 21 49201 Dissen Niedersachsen,49201,52.52098,13.51787
Walter Twistel Gmbh & Co. Kg,Bielefeld, Artur-ladebeck-str. 192 Pf 140949 33647 Bielefeld,140949,52.52098,13.51787
Werner Arzneimittel Gmbh,Bielefeld, Uphauser Weg 91 400262 32429 Minden,400262,52.52098,13.51787
Westf Lische Propan Gmbh,Bielefeld, Heidenoldendorfer Str. 51 32758 Detmold,32758,52.52098,13.51787
"Wilfried Peter Brennstoffhandlung, Inh. Bernd...",Bielefeld, 32108 Bad Salzuflen,32108,52.52098,13.51787
Wilhelm Priem Gmbh & Co. Kg,Bielefeld, Eckendorfer Str. 91-93 Pf 102128 33609 Bielefeld,102128,52.52098,13.51787
Willer Farbenhaus Inh. Wolfgang Altemeier,Bielefeld, Lagesche Str. 12 32756 Detmold,32756,52.52098,13.51787
Zero-lack Gmbh Und Co. Kg,Bielefeld, Bleichstr. 57-58 Pf 700165 32545 Bad Oeynhausen,700165,52.52098,13.51787
Alab-analyse Labor in Berlin Gmbh,Berlin, Wilsnacker Str. 15 10559 Berlin Berlin,10559,52.524552,13.349536
Juergen Richter Modellbau,Berlin, Stromstr. 11-17 10551 Berlin,10551,52.524552,13.349536
Bbg - Berlin-brandenburger Lager- Und...,Berlin, 15366 Dahlwitz-hoppegarten,15366,52.52984,13.67301
Analyticon Ag,Berlin, Tegeler Weg 33 10589 Berlin,10589,52.53199,13.29837
Peter & Krebs Gmbh,Berlin, Darwinstr. 4 10589 Berlin,10589,52.53199,13.29837
Jerini Ag,Berlin, Invalidenstr. 130 10115 Berlin,10115,52.532614,13.377704
Dr. Jakob Gmbh,Berlin, Staakener Str. 28-29 13581 Berlin,13581,52.53479,13.19615
Rolf Richter Industriebedarf Kg,Berlin, Freiheit 15-16 13597 Berlin,13597,52.53479,13.19615
Timpe & Mock Berlin Gmbh & Co. Kg,Berlin, Freiheit 12-13 13597 Berlin,13597,52.53479,13.19615
Wild Flavors Berlin Gmbh & Co. Kg,Berlin, Am Schlangengraben 3-5 13597 Berlin,13597,52.53479,13.19615
Dbh Osthandelsges. Mbh,Berlin, Storkower Str. 139b 10407 Berlin,10407,52.538908,13.462039
Cryosnow Gmbh,Berlin, Zitadellenweg 20e 13599 Berlin,13599,52.53979,13.2458
Vwm Handelsvertretung Werksvertretung Sura...,Marzahn, Wirtschaftsweg 23 15344 Strausberg,15344,52.54339,13.55965
Berlin Cosmetics Gmbh & Co. Kg,Berlin, Bitterfelder Str. 12 12681 Berlin,12681,52.544741,13.564412
Polymerics Gmbh,Berlin, Landsberger All. 378 12681 Berlin,12681,52.544741,13.564412
Transgasindustry Ag,Berlin, 12681 Berlin,12681,52.544741,13.564412
Bindfadenhaus en Gros Gustav Scharnau Gmbh,Berlin, Oststr. 3 16356 Werneuchen,16356,52.54784,13.59651
Organobalance Gmbh,Berlin, Gustav-meyer-allee 25 13355 Berlin,13355,52.54867,13.38836
Cosmetic-line Vertrieb,Berlin, Rodenbergstr. 15 10439 Berlin,10439,52.54903,13.41659
T E W E Bauchemieges. Mbh,Frankfurt (Oder), Waldsiedlung-eichendamm 1 15306 Vierlinden,15306,52.570531,14.353654
Kryolan Gmbh,Berlin, Papierstr. 10 13409 Berlin,13409,52.574264,13.347776
Contra Calk Gmbh Wasser- Und Desinfektionstechnik,Salzwedel, Bahnhofstr. 1 38486 Neuendorf,38486,52.57465,10.99532
Diana Radam Bio-cosmetic Vertrieb e.k.,Berlin, 13509 Berlin,13509,52.57719,13.31412
Mucos Emulsionsges. Mbh Chemisch-pharmazeutische...,Berlin, Miraustr. 17 13509 Berlin,13509,52.57719,13.31412
Mucos Pharma Gmbh & Co. Kg,Berlin, Miraustr. 17 13509 Berlin,13509,52.57719,13.31412
Purebeau New Cosmetics Gmbh,Berlin, 13158 Berlin,13158,52.589419,13.385482
Dr. Rimpler Gmbh,Hannover, Neue Wiesen 10 30900 Wedemark,30900,52.58982,9.72771
Kyrochem Gmbh,Hannover, Fasanenstr. 1 30900 Wedemark,30900,52.58982,9.72771
Pelox Biochemie- Und Umwelttechnik Gmbh & Co....,Hannover, Langer Acker 22 30900 Wedemark,30900,52.58982,9.72771
Pelox Biochemie- U. Umwelttechnik Gmbh & Co....,Hannover, 30900 Wedemark,30900,52.58982,9.72771
Rhd Rissmann Handels- U. Dienstleistungsges. Mbh,Hannover, Wieselweg 2 30900 Wedemark,30900,52.58982,9.72771
H. Kemper Gmbh & Co. Kg,Osnabrück, Hauptstr. 2 Pf 1120 49638 Nortrup,49638,52.59491,7.90057
ad.de-pharma Production gmbh&co.kg,Berlin, Wallenroder Str.12-14 13435 Berlin,13435,52.601862,13.344211
Ecodasa Aktiengesellschaft,Berlin, Eichhorster Weg 80 13435 Berlin,13435,52.601862,13.344211
Lichtwer Healthcare Gmbh,Berlin, Wallenroder Str. 8-10 13435 Berlin,13435,52.601862,13.344211
Indulor Chemie Gmbh,Osnabrück, Schulstr. 3 Pf 1146 49577 Ankum,49577,52.60549,7.82723
Klein & Co. Handels - Kg,Berlin, Wilhelmstr. 5 13467 Berlin,13467,52.61299,13.27599
Stadtwerke Neustadta. Rbge. Gmbh & Co. Kg,Hannover, Hertzstr. 3 31535 Neustadt,31535,52.61443,9.39655
Temps Gmbh Malereibetriebe,Hannover, Hertzstr. 1 Pf 1460 31535 Neustadt,31535,52.61443,9.39655
